x,y,z,I
808381.01,6484625.12,499.35,4528.0
808531.52,6484609.49,499.35,3413.0
808379.7000000001,6484609.5600000005,499.35,2134.0
808380.52,6484617.22,499.35,4872.0
808380.2000000001,6484624.82,499.35,4033.0
808530.71,6484608.48,499.35,3121.0
808530.71,6484608.48,499.35,3121.0
808377.42,6484610.68,499.35,975.0
808392.5700000001,6484605.38,499.35,1643.0
808378.65,6484614.78,499.35,1985.0
808380.06,6484611.3,499.35,2310.0
808530.02,6484600.53,499.35,3901.0
808380.72,6484615.03,499.35,4022.0
808387.39,6484609.04,499.35,3111.0
808385.75,6484609.28,499.35,2435.0
808383.26,6484610.94,499.35,3003.0
808379.05,6484609.24,499.35,1917.0
808380.03,6484610.5,499.35,2451.0
808380.76,6484612.890000001,499.35,3974.0
808384.22,6484608.09,499.35,3630.0
808380.46,6484617.76,499.35,4036.0
808376.06,6484621.09,499.35,2522.0
808375.72,6484621.350000001,499.35,2364.0
808384.17,6484610.350000001,499.35,2435.0
808379.92,6484619.66,499.35,4235.0
808514.93,6484625.15,499.35,1189.0
808379.53,6484613.11,499.35,2109.0
808381.85,6484608.42,499.35,3275.0
808393.93,6484602.3100000005,499.35,2424.0
808381.02,6484608.100000001,499.35,2322.0
808515.0700000001,6484624.59,499.35,1231.0
808516.74,6484621.01,499.35,1257.0
808525.1,6484611.17,499.35,3403.0
808529.89,6484603.73,499.35,3075.0
808530.25,6484599.46,499.35,3496.0
808377.92,6484614.95,499.35,2007.0
808388.42,6484602.38,499.35,383.0
808530.5700000001,6484608.600000001,499.35,3545.0
808378.76,6484608.75,499.35,2095.0
808381.76,6484611.82,499.35,3251.0
808377.96,6484615.96,499.35,1922.0
808381.51,6484623.7700000005,499.35,4283.0
808375.03,6484622.25,499.35,1944.0
808377.3,6484618.05,499.35,1976.0
808391.91,6484600.350000001,499.35,2594.0
808381.16,6484606.93,499.35,2297.0
808379.87,6484609.350000001,499.35,2147.0
808386.76,6484608.91,499.35,2549.0
808377.66,6484615.53,499.35,2115.0
808376.85,6484617.34,499.35,2097.0
808376.1900000001,6484620.51,499.35,2092.0
808377.1900000001,6484619.18,499.35,2289.0
808379.54,6484622.3100000005,499.35,4052.0
808380.09,6484611.95,499.35,2590.0
808380.79,6484608.61,499.35,2271.0
808381.76,6484605.88,499.35,1993.0
808384.13,6484608.61,499.35,3527.0
808385.9400000001,6484608.82,499.35,3174.0
808389.6,6484608.24,499.35,3253.0
808394.16,6484602.84,499.35,1807.0
808385.91,6484609.55,499.35,2830.0
808383.97,6484609.45,499.35,3193.0
808380.29,6484612.600000001,499.35,2890.0
808376.65,6484620.48,499.35,2699.0
808379.62,6484607.850000001,499.35,2002.0
808529.0700000001,6484600.32,499.36,3334.0
808379.26,6484612.72,499.36,2518.0
808386.76,6484609.65,499.36,3503.0
808530.31,6484604.98,499.36,3334.0
808532.5,6484607.98,499.36,3207.0
808376.65,6484615.0600000005,499.36,2247.0
808392.09,6484606.9,499.36,3132.0
808377.5,6484618.09,499.36,1992.0
808374.71,6484622.09,499.36,2362.0
808379.16,6484610.3100000005,499.36,2203.0
808379.59,6484610.79,499.36,2373.0
808392.0,6484606.69,499.36,2168.0
808374.12,6484625.59,499.36,2238.0
808530.91,6484608.55,499.36,3385.0
808379.16,6484610.21,499.36,2061.0
808382.16,6484600.93,499.36,2320.0
808377.29,6484618.0,499.36,2208.0
808390.0700000001,6484602.67,499.36,3331.0
808380.67,6484605.67,499.36,1965.0
808389.8200000001,6484602.8100000005,499.36,2382.0
808375.27,6484622.04,499.36,1771.0
808382.35,6484605.76,499.36,2771.0
808377.91,6484613.17,499.36,1969.0
808378.18,6484608.66,499.36,1423.0
808530.14,6484601.28,499.36,4013.0
808381.16,6484603.46,499.36,724.0
808375.84,6484621.28,499.36,2190.0
808376.17,6484620.600000001,499.36,2332.0
808525.6,6484608.74,499.36,3691.0
808382.04,6484607.2,499.36,4388.0
808521.8,6484618.46,499.36,3398.0
808384.16,6484610.5600000005,499.36,3160.0
808378.16,6484614.3,499.36,2449.0
808381.85,6484604.54,499.36,2106.0
808381.0700000001,6484624.390000001,499.36,4052.0
808514.6,6484625.07,499.36,1144.0
808391.65,6484606.61,499.36,2967.0
808379.05,6484609.62,499.36,2123.0
808515.42,6484622.61,499.36,1183.0
808378.71,6484610.8100000005,499.36,2028.0
808380.06,6484622.19,499.36,4258.0
808378.11,6484609.0200000005,499.36,916.0
808377.97,6484612.61,499.36,1716.0
808530.35,6484597.38,499.36,3916.0
808380.13,6484607.3,499.36,2447.0
808381.37,6484616.600000001,499.36,4719.0
808379.73,6484608.44,499.36,2208.0
808378.4500000001,6484607.18,499.36,1327.0
808381.06,6484604.44,499.36,1950.0
808380.17,6484620.36,499.36,4450.0
808377.43,6484616.2700000005,499.36,2458.0
808381.71,6484624.3,499.36,4052.0
808376.9400000001,6484613.45,499.36,1738.0
808531.03,6484608.55,499.36,3279.0
808530.26,6484600.16,499.36,3490.0
808379.77,6484610.87,499.36,2332.0
808379.23,6484610.07,499.36,2294.0
808378.5,6484613.350000001,499.36,2194.0
808390.93,6484607.26,499.36,2955.0
808390.42,6484607.68,499.36,1455.0
808518.7000000001,6484620.100000001,499.36,2831.0
808379.34,6484613.62,499.36,2360.0
808381.54,6484624.140000001,499.36,4259.0
808390.36,6484607.44,499.36,578.0
808381.5800000001,6484605.100000001,499.36,2087.0
808394.22,6484602.97,499.36,1978.0
808393.97,6484601.600000001,499.36,2528.0
808531.36,6484608.61,499.36,3795.0
808392.84,6484601.8100000005,499.36,972.0
808385.7000000001,6484608.07,499.36,3587.0
808377.68,6484615.87,499.36,2423.0
808380.23,6484607.49,499.36,2655.0
808380.86,6484615.38,499.36,3432.0
808393.77,6484601.49,499.36,2717.0
808386.9400000001,6484609.58,499.36,3657.0
808379.93,6484618.48,499.36,3376.0
808380.35,6484607.92,499.36,2388.0
808381.31,6484616.5600000005,499.36,4344.0
808380.12,6484622.12,499.36,4166.0
808378.76,6484607.91,499.36,2166.0
808376.81,6484616.95,499.36,2594.0
808379.3200000001,6484609.45,499.36,1837.0
808379.3200000001,6484606.83,499.37,2079.0
808374.79,6484620.45,499.37,2018.0
808378.01,6484609.79,499.37,2128.0
808377.1900000001,6484613.46,499.37,2177.0
808520.8300000001,6484621.92,499.37,3533.0
808374.48,6484623.9,499.37,2351.0
808391.05,6484599.23,499.37,3410.0
808390.28,6484606.83,499.37,2873.0
808375.9500000001,6484618.72,499.37,2209.0
808381.99,6484622.74,499.37,4142.0
808379.89,6484606.84,499.37,2008.0
808381.9500000001,6484599.850000001,499.37,2456.0
808391.99,6484606.46,499.37,2854.0
808392.7000000001,6484606.66,499.37,3325.0
808382.04,6484598.72,499.37,2617.0
808380.46,6484617.73,499.37,4256.0
808519.23,6484615.79,499.37,1838.0
808389.59,6484595.99,499.37,885.0
808383.27,6484597.84,499.37,656.0
808382.12,6484607.67,499.37,4232.0
808525.4400000001,6484608.17,499.37,3762.0
808378.87,6484605.42,499.37,1537.0
808515.06,6484622.74,499.37,1185.0
808372.62,6484621.78,499.37,1208.0
808379.09,6484612.0600000005,499.37,2325.0
808379.0700000001,6484603.86,499.37,2209.0
808393.29,6484600.34,499.37,2843.0
808379.3200000001,6484611.48,499.37,2451.0
808378.04,6484613.850000001,499.37,2325.0
808378.18,6484613.73,499.37,2172.0
808392.8,6484606.74,499.37,3393.0
808387.29,6484608.0200000005,499.37,438.0
808530.64,6484603.29,499.37,4141.0
808391.5,6484607.34,499.37,1942.0
808382.5,6484599.74,499.37,1970.0
808382.46,6484607.0600000005,499.37,3885.0
808390.4500000001,6484607.91,499.37,3236.0
808380.5800000001,6484606.01,499.37,2198.0
808389.86,6484608.4,499.37,3368.0
808381.13,6484616.58,499.37,4646.0
808391.3,6484606.45,499.37,3085.0
808520.73,6484623.850000001,499.37,3348.0
808379.73,6484605.53,499.37,1635.0
808379.92,6484606.5,499.37,1725.0
808377.34,6484614.28,499.37,2418.0
808381.34,6484617.9,499.37,4559.0
808377.8,6484608.99,499.37,2413.0
808377.4,6484609.21,499.37,2089.0
808531.13,6484608.03,499.37,3128.0
808377.85,6484613.79,499.37,2088.0
808377.78,6484614.45,499.37,1993.0
808382.5700000001,6484600.4,499.37,1253.0
808376.3,6484618.48,499.37,2172.0
808380.72,6484622.91,499.37,3908.0
808382.6900000001,6484624.78,499.37,3856.0
808388.03,6484598.69,499.37,1169.0
808381.91,6484599.86,499.37,1978.0
808531.8200000001,6484608.83,499.37,3573.0
808530.87,6484607.63,499.37,3192.0
808390.93,6484607.890000001,499.37,3230.0
808385.4,6484607.99,499.37,3512.0
808376.72,6484613.33,499.37,2261.0
808520.05,6484625.04,499.37,2947.0
808379.93,6484619.57,499.37,4450.0
808378.06,6484608.890000001,499.37,2274.0
808380.3200000001,6484606.36,499.37,2936.0
808379.74,6484605.59,499.37,2099.0
808390.0700000001,6484599.68,499.37,2176.0
808380.09,6484621.75,499.37,5208.0
808519.3200000001,6484615.140000001,499.37,1515.0
808381.26,6484605.12,499.37,1765.0
808375.37,6484618.57,499.37,2394.0
808537.2000000001,6484596.0,499.37,2604.0
808385.84,6484625.86,499.37,1557.0
808384.5700000001,6484625.67,499.37,3269.0
808375.28,6484620.24,499.37,1986.0
808382.34,6484623.3,499.37,3838.0
808375.98,6484618.32,499.37,2111.0
808383.9,6484625.44,499.37,1471.0
808378.55,6484611.79,499.37,2345.0
808385.55,6484625.71,499.37,5165.0
808382.97,6484625.33,499.37,5412.0
808378.27,6484608.09,499.37,2314.0
808385.6900000001,6484610.28,499.37,914.0
808380.36,6484605.83,499.37,1012.0
808376.02,6484616.36,499.37,2363.0
808391.71,6484606.22,499.37,3224.0
808378.4500000001,6484608.28,499.37,1870.0
808535.5700000001,6484599.640000001,499.37,3035.0
808525.26,6484609.97,499.37,4054.0
808535.34,6484600.18,499.37,2521.0
808378.8300000001,6484611.79,499.37,2218.0
808380.42,6484607.09,499.37,2253.0
808382.99,6484624.84,499.38,4082.0
808530.79,6484603.8,499.38,3503.0
808519.71,6484613.8100000005,499.38,1327.0
808391.5800000001,6484605.8,499.38,3109.0
808381.09,6484604.55,499.38,2516.0
808393.59,6484606.68,499.38,3351.0
808393.76,6484605.76,499.38,2621.0
808377.3,6484613.15,499.38,2088.0
808381.39,6484616.3,499.38,4688.0
808381.21,6484615.0200000005,499.38,4217.0
808518.9,6484615.93,499.38,1527.0
808378.76,6484606.58,499.38,1988.0
808390.16,6484590.72,499.38,855.0
808382.3200000001,6484622.58,499.38,4273.0
808380.6900000001,6484619.75,499.38,3919.0
808381.88,6484611.99,499.38,5077.0
808525.17,6484610.350000001,499.38,3640.0
808378.96,6484608.91,499.38,2164.0
808526.75,6484605.74,499.38,4044.0
808513.98,6484624.350000001,499.38,1245.0
808377.47,6484608.73,499.38,1909.0
808382.04,6484624.03,499.38,4769.0
808390.43,6484608.21,499.38,3660.0
808384.39,6484625.16,499.38,3710.0
808382.89,6484623.74,499.38,4008.0
808373.77,6484624.55,499.38,2197.0
808389.3,6484593.74,499.38,1131.0
808532.81,6484607.69,499.38,3143.0
808377.56,6484611.3100000005,499.38,2151.0
808382.29,6484608.32,499.38,3549.0
808381.97,6484612.99,499.38,3913.0
808380.86,6484620.04,499.38,4195.0
808381.21,6484621.390000001,499.38,4036.0
808515.02,6484622.350000001,499.38,1142.0
808376.54,6484615.8100000005,499.38,2088.0
808384.5800000001,6484625.13,499.38,3571.0
808375.65,6484614.3,499.38,2141.0
808525.13,6484608.100000001,499.38,4031.0
808374.5800000001,6484619.47,499.38,2459.0
808377.53,6484612.87,499.38,2000.0
808389.49,6484606.32,499.38,3160.0
808382.17,6484613.0200000005,499.38,4214.0
808372.18,6484621.71,499.38,2575.0
808378.84,6484607.98,499.38,2002.0
808537.55,6484595.41,499.38,2681.0
808382.65,6484623.99,499.38,4170.0
808513.98,6484624.91,499.38,1249.0
808530.6,6484599.390000001,499.38,2971.0
808376.8300000001,6484615.11,499.38,2032.0
808531.2000000001,6484607.57,499.38,3262.0
808380.06,6484605.96,499.38,2334.0
808381.86,6484625.19,499.38,4143.0
808385.61,6484604.890000001,499.38,548.0
808378.81,6484607.38,499.38,2146.0
808392.12,6484603.48,499.38,814.0
808381.9,6484600.94,499.38,399.0
808383.3,6484606.83,499.38,3414.0
808376.64,6484613.8,499.38,2171.0
808378.81,6484611.48,499.38,2314.0
808380.7000000001,6484603.5600000005,499.38,495.0
808380.9,6484620.41,499.38,4182.0
808393.74,6484605.19,499.38,3168.0
808390.9400000001,6484607.86,499.38,3274.0
808377.75,6484611.18,499.38,2057.0
808527.68,6484602.66,499.38,3548.0
808382.4500000001,6484623.890000001,499.38,4112.0
808381.1,6484618.23,499.38,4388.0
808390.71,6484598.43,499.38,4006.0
808378.22,6484612.28,499.38,1855.0
808389.4,6484596.76,499.38,658.0
808374.2000000001,6484621.5,499.38,2082.0
808371.87,6484624.45,499.38,2017.0
808372.23,6484624.17,499.38,2379.0
808519.0,6484615.0600000005,499.38,1535.0
808383.84,6484607.45,499.38,4018.0
808388.18,6484597.08,499.38,1213.0
808381.43,6484599.63,499.38,2014.0
808377.06,6484609.03,499.38,2011.0
808372.92,6484621.57,499.38,2049.0
808374.12,6484620.5200000005,499.38,2232.0
808380.5800000001,6484604.87,499.38,2093.0
808383.26,6484606.38,499.38,2371.0
808373.98,6484621.12,499.38,2056.0
808381.99,6484608.55,499.38,3651.0
808373.17,6484622.0200000005,499.38,572.0
808381.43,6484599.55,499.38,2372.0
808530.09,6484597.13,499.38,3583.0
808375.6,6484616.73,499.38,2297.0
808525.38,6484607.88,499.39,4066.0
808530.7000000001,6484598.87,499.39,3513.0
808374.53,6484617.07,499.39,2034.0
808392.49,6484589.58,499.39,495.0
808373.49,6484621.05,499.39,1978.0
808518.59,6484615.84,499.39,1465.0
808377.43,6484610.16,499.39,2217.0
808376.26,6484612.23,499.39,2169.0
808513.38,6484624.29,499.39,1109.0
808380.29,6484602.4,499.39,758.0
808379.27,6484603.890000001,499.39,1896.0
808375.3,6484614.47,499.39,2069.0
808403.61,6484605.38,499.39,649.0
808383.0,6484603.58,499.39,1630.0
808385.93,6484589.84,499.39,1445.0
808393.6,6484605.03,499.39,3554.0
808380.76,6484604.65,499.39,2229.0
808537.89,6484594.78,499.39,2648.0
808536.06,6484597.79,499.39,3509.0
808534.03,6484603.390000001,499.39,3031.0
808391.0700000001,6484605.93,499.39,3362.0
808375.74,6484614.73,499.39,1870.0
808377.37,6484607.63,499.39,2145.0
808377.5700000001,6484609.75,499.39,2280.0
808375.85,6484612.41,499.39,2310.0
808381.42,6484620.04,499.39,4313.0
808385.59,6484625.0,499.39,4847.0
808392.91,6484588.28,499.39,2274.0
808373.52,6484619.03,499.39,1968.0
808372.64,6484621.29,499.39,2276.0
808379.26,6484603.390000001,499.39,2090.0
808379.11,6484604.44,499.39,2214.0
808378.71,6484606.100000001,499.39,1765.0
808387.05,6484605.45,499.39,2423.0
808390.17,6484606.0,499.39,3224.0
808375.98,6484614.13,499.39,1896.0
808375.39,6484615.36,499.39,2028.0
808381.37,6484615.13,499.39,5020.0
808381.81,6484625.53,499.39,4387.0
808519.73,6484612.91,499.39,1540.0
808378.79,6484605.96,499.39,2313.0
808381.4500000001,6484616.13,499.39,4581.0
808379.26,6484602.5200000005,499.39,1307.0
808382.4,6484607.83,499.39,3537.0
808381.35,6484600.140000001,499.39,2121.0
808382.04,6484597.9,499.39,1994.0
808524.93,6484609.88,499.39,3411.0
808381.3200000001,6484593.16,499.39,1372.0
808394.68,6484602.23,499.39,1550.0
808382.35,6484623.2,499.39,5077.0
808383.55,6484606.34,499.39,2701.0
808381.21,6484601.17,499.39,2016.0
808520.41,6484624.28,499.39,3786.0
808530.71,6484600.66,499.39,3723.0
808530.78,6484601.57,499.39,3310.0
808373.29,6484620.96,499.39,2179.0
808526.14,6484607.47,499.39,3784.0
808386.2000000001,6484625.140000001,499.39,4144.0
808534.53,6484601.86,499.39,2855.0
808387.54,6484609.71,499.39,3748.0
808382.48,6484613.17,499.39,4237.0
808382.04,6484616.91,499.39,3803.0
808375.05,6484617.850000001,499.39,2265.0
808388.4400000001,6484596.7700000005,499.39,369.0
808377.64,6484608.19,499.39,1988.0
808377.68,6484609.96,499.39,2102.0
808530.98,6484597.82,499.39,3709.0
808375.52,6484615.76,499.39,2349.0
808537.13,6484595.93,499.39,2528.0
808384.61,6484623.91,499.39,4014.0
808381.15,6484621.48,499.39,4536.0
808380.76,6484618.5,499.39,4506.0
808379.48,6484606.75,499.39,1985.0
808379.29,6484603.33,499.39,1726.0
808381.91,6484614.28,499.39,3863.0
808384.86,6484624.8,499.39,3826.0
808380.73,6484596.43,499.39,1812.0
808383.38,6484606.58,499.39,3449.0
808387.9400000001,6484609.350000001,499.39,3375.0
808393.84,6484604.72,499.39,3725.0
808382.8,6484624.8,499.39,5108.0
808384.51,6484610.67,499.39,4282.0
808381.62,6484612.23,499.39,5525.0
808380.9400000001,6484602.72,499.39,1165.0
808380.92,6484600.36,499.39,2652.0
808378.0,6484612.5600000005,499.39,2570.0
808379.13,6484604.61,499.39,1876.0
808383.89,6484611.23,499.39,4020.0
808528.17,6484601.67,499.39,3631.0
808384.48,6484607.21,499.40000000000003,3945.0
808381.64,6484595.17,499.40000000000003,2115.0
808381.09,6484595.350000001,499.40000000000003,2283.0
808380.49,6484600.21,499.40000000000003,2163.0
808382.8300000001,6484611.65,499.40000000000003,4261.0
808380.17,6484604.18,499.40000000000003,1884.0
808383.24,6484623.36,499.40000000000003,4300.0
808381.98,6484615.78,499.40000000000003,4770.0
808375.5800000001,6484611.48,499.40000000000003,2235.0
808374.0800000001,6484624.69,499.40000000000003,2241.0
808374.26,6484616.7700000005,499.40000000000003,2105.0
808530.81,6484596.3100000005,499.40000000000003,3947.0
808381.43,6484619.22,499.40000000000003,3543.0
808391.87,6484587.26,499.40000000000003,1016.0
808384.53,6484624.62,499.40000000000003,4855.0
808524.3200000001,6484608.5600000005,499.40000000000003,4355.0
808381.3,6484592.66,499.40000000000003,702.0
808381.11,6484595.74,499.40000000000003,1815.0
808376.42,6484610.12,499.40000000000003,2150.0
808380.3,6484604.5200000005,499.40000000000003,2075.0
808381.5700000001,6484620.100000001,499.40000000000003,4306.0
808382.2000000001,6484616.58,499.40000000000003,3690.0
808382.03,6484621.76,499.40000000000003,4208.0
808382.59,6484613.600000001,499.40000000000003,3921.0
808373.7000000001,6484615.26,499.40000000000003,1981.0
808374.02,6484615.100000001,499.40000000000003,2125.0
808383.03,6484623.21,499.40000000000003,4001.0
808376.46,6484611.54,499.40000000000003,1886.0
808378.02,6484605.45,499.40000000000003,2129.0
808384.01,6484624.390000001,499.40000000000003,4319.0
808376.3300000001,6484608.3100000005,499.40000000000003,1970.0
808376.9500000001,6484607.5,499.40000000000003,2043.0
808380.5,6484595.93,499.40000000000003,1801.0
808386.97,6484625.53,499.40000000000003,5067.0
808391.61,6484598.5200000005,499.40000000000003,789.0
808536.26,6484597.26,499.40000000000003,2949.0
808379.61,6484602.29,499.40000000000003,764.0
808374.42,6484617.61,499.40000000000003,2089.0
808373.1900000001,6484619.19,499.40000000000003,2194.0
808521.0700000001,6484621.5,499.40000000000003,3588.0
808374.72,6484615.7,499.40000000000003,2150.0
808374.0800000001,6484614.67,499.40000000000003,2192.0
808386.62,6484620.72,499.40000000000003,3736.0
808382.49,6484614.8100000005,499.40000000000003,4880.0
808375.77,6484608.38,499.40000000000003,2103.0
808383.6900000001,6484608.05,499.40000000000003,3611.0
808378.4400000001,6484603.33,499.40000000000003,2300.0
808380.27,6484598.94,499.40000000000003,1584.0
808393.18,6484588.0200000005,499.40000000000003,515.0
808518.5,6484613.96,499.40000000000003,1345.0
808382.14,6484613.32,499.40000000000003,4966.0
808525.7000000001,6484607.74,499.40000000000003,3915.0
808531.11,6484601.47,499.40000000000003,3793.0
808389.13,6484592.88,499.40000000000003,2461.0
808373.9400000001,6484614.51,499.40000000000003,2054.0
808384.52,6484623.47,499.40000000000003,4290.0
808528.62,6484600.61,499.40000000000003,3526.0
808376.29,6484613.33,499.40000000000003,2375.0
808376.01,6484611.11,499.40000000000003,2377.0
808376.65,6484610.83,499.40000000000003,2143.0
808376.65,6484611.43,499.40000000000003,2088.0
808376.43,6484606.25,499.40000000000003,2045.0
808377.9500000001,6484605.5200000005,499.40000000000003,2161.0
808374.6,6484616.61,499.40000000000003,1963.0
808378.12,6484604.72,499.40000000000003,1955.0
808377.14,6484607.100000001,499.40000000000003,2004.0
808530.36,6484596.21,499.40000000000003,3490.0
808382.53,6484596.72,499.40000000000003,1876.0
808519.98,6484612.78,499.40000000000003,1311.0
808378.75,6484604.53,499.40000000000003,1583.0
808387.54,6484609.62,499.40000000000003,3917.0
808379.89,6484599.76,499.40000000000003,2092.0
808380.62,6484602.19,499.40000000000003,2332.0
808380.52,6484595.3,499.40000000000003,971.0
808379.71,6484605.24,499.40000000000003,2319.0
808522.38,6484616.24,499.40000000000003,3608.0
808380.23,6484599.850000001,499.40000000000003,2091.0
808380.51,6484598.53,499.40000000000003,1854.0
